x,y,u,v
22.758621,3.333333,5.681290,0.228184
23.793103,3.333333,5.674844,0.227925
24.827586,3.333333,5.670362,0.227745
25.862069,3.333333,5.668273,0.227661
26.896552,3.333333,5.668776,0.227682
27.931034,3.333333,5.671824,0.227804
28.965517,3.333333,5.677126,0.228017
30.000000,3.333333,5.684174,0.228300
0.000000,4.444444,5.695408,0.228751
1.034483,4.444444,5.642679,0.226633
2.068966,4.444444,5.594988,0.224718
3.103448,4.444444,5.556892,0.223188
4.137931,4.444444,5.532030,0.222189
5.172414,4.444444,5.522777,0.221818
6.206897,4.444444,5.530018,0.222108
7.241379,4.444444,5.553062,0.223034
8.275862,4.444444,5.589705,0.224506
9.310345,4.444444,5.636448,0.226383
10.344828,4.444444,5.688824,0.228487
11.379310,4.444444,5.741829,0.230616
12.413793,4.444444,5.790398,0.232566
13.448276,4.444444,5.829893,0.234153
14.482759,4.444444,5.856538,0.235223
15.517241,4.444444,5.867788,0.235675
16.551724,4.444444,5.862568,0.235465
17.586207,4.444444,5.841378,0.234614
18.620690,4.444444,5.806241,0.233203
19.655172,4.444444,5.760514,0.231366
20.689655,4.444444,5.708567,0.229280
21.724138,4.444444,5.655363,0.227143
22.758621,4.444444,5.605985,0.225160
23.793103,4.444444,5.565151,0.223520
24.827586,4.444444,5.536762,0.222379
25.862069,4.444444,5.523530,0.221848
26.896552,4.444444,5.526721,0.221976
27.931034,4.444444,5.546028,0.222751
28.965517,4.444444,5.579607,0.224100
30.000000,4.444444,5.624251,0.225893
0.000000,5.555556,5.695408,0.228751
1.034483,5.555556,5.614135,0.225487
2.068966,5.555556,5.540627,0.222535
3.103448,5.555556,5.481908,0.220176
4.137931,5.555556,5.443587,0.218637
5.172414,5.555556,5.429325,0.218064
6.206897,5.555556,5.440487,0.218513
7.241379,5.555556,5.476004,0.219939
8.275862,5.555556,5.532484,0.222208
9.310345,5.555556,5.604530,0.225101
10.344828,5.555556,5.685259,0.228344
11.379310,5.555556,5.766958,0.231625
12.413793,5.555556,5.841820,0.234632
13.448276,5.555556,5.902694,0.237077
14.482759,5.555556,5.943763,0.238726
15.517241,5.555556,5.961104,0.239423
16.551724,5.555556,5.953059,0.239100
17.586207,5.555556,5.920397,0.237788
18.620690,5.555556,5.866239,0.235612
19.655172,5.555556,5.795759,0.232782
20.689655,5.555556,5.715691,0.229566
21.724138,5.555556,5.633686,0.226272
22.758621,5.555556,5.557577,0.223215
23.793103,5.555556,5.494638,0.220687
24.827586,5.555556,5.450880,0.218930
25.862069,5.555556,5.430486,0.218111
26.896552,5.555556,5.435403,0.218308
27.931034,5.555556,5.465162,0.219504
28.965517,5.555556,5.516920,0.221582
30.000000,5.555556,5.585731,0.224346
0.000000,6.666667,5.695408,0.228751
1.034483,6.666667,5.610037,0.225322
2.068966,6.666667,5.532822,0.222221
3.103448,6.666667,5.471141,0.219744
4.137931,6.666667,5.430888,0.218127
5.172414,6.666667,5.415907,0.217525
6.206897,6.666667,5.427631,0.217996
7.241379,6.666667,5.464940,0.219495
8.275862,6.666667,5.524268,0.221878
9.310345,6.666667,5.599947,0.224917
10.344828,6.666667,5.684747,0.228323
11.379310,6.666667,5.770566,0.231770
12.413793,6.666667,5.849204,0.234928
13.448276,6.666667,5.913147,0.237497
14.482759,6.666667,5.956287,0.239229
15.517241,6.666667,5.974502,0.239961
16.551724,6.666667,5.966051,0.239621
17.586207,6.666667,5.931742,0.238243
18.620690,6.666667,5.874853,0.235958
19.655172,6.666667,5.800819,0.232985
20.689655,6.666667,5.716714,0.229607
21.724138,6.666667,5.630573,0.226147
22.758621,6.666667,5.550627,0.222936
23.793103,6.666667,5.484513,0.220281
24.827586,6.666667,5.438549,0.218435
25.862069,6.666667,5.417126,0.217574
26.896552,6.666667,5.422292,0.217782
27.931034,6.666667,5.453551,0.219037
28.965517,6.666667,5.507919,0.221221
30.000000,6.666667,5.580200,0.224124
0.000000,7.777778,5.695408,0.228751
1.034483,7.777778,5.631617,0.226189
2.068966,7.777778,5.573920,0.223872
3.103448,7.777778,5.527831,0.222021
4.137931,7.777778,5.497752,0.220813
5.172414,7.777778,5.486559,0.220363
6.206897,7.777778,5.495319,0.220715
7.241379,7.777778,5.523197,0.221835
8.275862,7.777778,5.567528,0.223615
9.310345,7.777778,5.624078,0.225886
10.344828,7.777778,5.687442,0.228431
11.379310,7.777778,5.751568,0.231007
12.413793,7.777778,5.810328,0.233367
13.448276,7.777778,5.858108,0.235286
14.482759,7.777778,5.890343,0.236581
15.517241,7.777778,5.903954,0.237127
16.551724,7.777778,5.897639,0.236874
17.586207,7.777778,5.872003,0.235844
18.620690,7.777778,5.829494,0.234137
19.655172,7.777778,5.774174,0.231915
20.689655,7.777778,5.711328,0.229391
21.724138,7.777778,5.646962,0.226805
22.758621,7.777778,5.587224,0.224406
23.793103,7.777778,5.537823,0.222422
24.827586,7.777778,5.503477,0.221042
25.862069,7.777778,5.487470,0.220400
26.896552,7.777778,5.491329,0.220555
27.931034,7.777778,5.514687,0.221493
28.965517,7.777778,5.555312,0.223124
30.000000,7.777778,5.609322,0.225294
0.000000,8.888889,5.695408,0.228751
1.034483,8.888889,5.672384,0.227826
2.068966,8.888889,5.651560,0.226990
3.103448,8.888889,5.634925,0.226322
4.137931,8.888889,5.624069,0.225886
5.172414,8.888889,5.620029,0.225724
6.206897,8.888889,5.623191,0.225851
7.241379,8.888889,5.633253,0.226255
8.275862,8.888889,5.649253,0.226897
9.310345,8.888889,5.669663,0.227717
10.344828,8.888889,5.692533,0.228636
11.379310,8.888889,5.715678,0.229565
12.413793,8.888889,5.736886,0.230417
13.448276,8.888889,5.754131,0.231110
14.482759,8.888889,5.765765,0.231577
15.517241,8.888889,5.770678,0.231774
16.551724,8.888889,5.768398,0.231683
17.586207,8.888889,5.759146,0.231311
18.620690,8.888889,5.743803,0.230695
19.655172,8.888889,5.723837,0.229893
20.689655,8.888889,5.701154,0.228982
21.724138,8.888889,5.677923,0.228049
22.758621,8.888889,5.656362,0.227183
23.793103,8.888889,5.638531,0.226467
24.827586,8.888889,5.626135,0.225969
25.862069,8.888889,5.620358,0.225737
26.896552,8.888889,5.621751,0.225793
27.931034,8.888889,5.630181,0.226131
28.965517,8.888889,5.644844,0.226720
30.000000,8.888889,5.664337,0.227503
0.000000,10.000000,5.695408,0.228751
1.034483,10.000000,5.720077,0.229742
2.068966,10.000000,5.742389,0.230638
3.103448,10.000000,5.760212,0.231354
4.137931,10.000000,5.771843,0.231821
5.172414,10.000000,5.776172,0.231995
6.206897,10.000000,5.772784,0.231859
7.241379,10.000000,5.762004,0.231426
8.275862,10.000000,5.744860,0.230737
9.310345,10.000000,5.722992,0.229859
10.344828,10.000000,5.698489,0.228875
11.379310,10.000000,5.673691,0.227879
12.413793,10.000000,5.650968,0.226966
13.448276,10.000000,5.632491,0.226224
14.482759,10.000000,5.620025,0.225724
15.517241,10.000000,5.614762,0.225512
16.551724,10.000000,5.617204,0.225610
17.586207,10.000000,5.627117,0.226008
18.620690,10.000000,5.643556,0.226669
19.655172,10.000000,5.664949,0.227528
20.689655,10.000000,5.689252,0.228504
21.724138,10.000000,5.714143,0.229504
22.758621,10.000000,5.737244,0.230432
23.793103,10.000000,5.756348,0.231199
24.827586,10.000000,5.769629,0.231732
25.862069,10.000000,5.775820,0.231981
26.896552,10.000000,5.774327,0.231921
27.931034,10.000000,5.765294,0.231558
28.965517,10.000000,5.749584,0.230927
30.000000,10.000000,5.728698,0.230088
