x,y,u,v
11.379310,3.333333,3.564980,-0.202025
12.413793,3.333333,3.569773,-0.202297
13.448276,3.333333,3.573671,-0.202518
14.482759,3.333333,3.576301,-0.202667
15.517241,3.333333,3.577411,-0.202729
16.551724,3.333333,3.576896,-0.202700
17.586207,3.333333,3.574804,-0.202582
18.620690,3.333333,3.571337,-0.202385
19.655172,3.333333,3.566824,-0.202129
20.689655,3.333333,3.561697,-0.201839
21.724138,3.333333,3.556446,-0.201541
22.758621,3.333333,3.551573,-0.201265
23.793103,3.333333,3.547543,-0.201037
24.827586,3.333333,3.544741,-0.200878
25.862069,3.333333,3.543435,-0.200804
26.896552,3.333333,3.543750,-0.200822
27.931034,3.333333,3.545655,-0.200930
28.965517,3.333333,3.548969,-0.201118
30.000000,3.333333,3.553375,-0.201367
0.000000,4.444444,3.560398,-0.201765
1.034483,4.444444,3.527436,-0.199897
2.068966,4.444444,3.497622,-0.198208
3.103448,4.444444,3.473807,-0.196858
4.137931,4.444444,3.458265,-0.195978
5.172414,4.444444,3.452481,-0.195650
6.206897,4.444444,3.457007,-0.195906
7.241379,4.444444,3.471412,-0.196723
8.275862,4.444444,3.494320,-0.198021
9.310345,4.444444,3.523540,-0.199677
10.344828,4.444444,3.556282,-0.201532
11.379310,4.444444,3.589417,-0.203410
12.413793,4.444444,3.619780,-0.205130
13.448276,4.444444,3.644469,-0.206530
14.482759,4.444444,3.661126,-0.207474
15.517241,4.444444,3.668159,-0.207872
16.551724,4.444444,3.664896,-0.207687
17.586207,4.444444,3.651649,-0.206936
18.620690,4.444444,3.629683,-0.205692
19.655172,4.444444,3.601098,-0.204072
20.689655,4.444444,3.568625,-0.202232
21.724138,4.444444,3.535365,-0.200347
22.758621,4.444444,3.504497,-0.198597
23.793103,4.444444,3.478970,-0.197151
24.827586,4.444444,3.461223,-0.196145
25.862069,4.444444,3.452951,-0.195676
26.896552,4.444444,3.454946,-0.195789
27.931034,4.444444,3.467015,-0.196473
28.965517,4.444444,3.488007,-0.197663
30.000000,4.444444,3.515915,-0.199245
0.000000,5.555556,3.560398,-0.201765
1.034483,5.555556,3.509592,-0.198886
2.068966,5.555556,3.463639,-0.196282
3.103448,5.555556,3.426932,-0.194202
4.137931,5.555556,3.402976,-0.192844
5.172414,5.555556,3.394061,-0.192339
6.206897,5.555556,3.401038,-0.192735
7.241379,5.555556,3.423241,-0.193993
8.275862,5.555556,3.458549,-0.195994
9.310345,5.555556,3.503587,-0.198546
10.344828,5.555556,3.554054,-0.201406
11.379310,5.555556,3.605126,-0.204300
12.413793,5.555556,3.651926,-0.206952
13.448276,5.555556,3.689980,-0.209109
14.482759,5.555556,3.715654,-0.210564
15.517241,5.555556,3.726494,-0.211178
16.551724,5.555556,3.721464,-0.210893
17.586207,5.555556,3.701046,-0.209736
18.620690,5.555556,3.667190,-0.207817
19.655172,5.555556,3.623131,-0.205320
20.689655,5.555556,3.573078,-0.202484
21.724138,5.555556,3.521813,-0.199579
22.758621,5.555556,3.474235,-0.196883
23.793103,5.555556,3.434890,-0.194653
24.827586,5.555556,3.407535,-0.193103
25.862069,5.555556,3.394786,-0.192380
26.896552,5.555556,3.397860,-0.192554
27.931034,5.555556,3.416464,-0.193609
28.965517,5.555556,3.448819,-0.195442
30.000000,5.555556,3.491835,-0.197880
0.000000,6.666667,3.560398,-0.201765
1.034483,6.666667,3.507029,-0.198741
2.068966,6.666667,3.458760,-0.196006
3.103448,6.666667,3.420201,-0.193820
4.137931,6.666667,3.395037,-0.192394
5.172414,6.666667,3.385672,-0.191864
6.206897,6.666667,3.393002,-0.192279
7.241379,6.666667,3.416324,-0.193601
8.275862,6.666667,3.453412,-0.195703
9.310345,6.666667,3.500722,-0.198384
10.344828,6.666667,3.553734,-0.201388
11.379310,6.666667,3.607382,-0.204428
12.413793,6.666667,3.656541,-0.207214
13.448276,6.666667,3.696515,-0.209479
14.482759,6.666667,3.723483,-0.211007
15.517241,6.666667,3.734870,-0.211653
16.551724,6.666667,3.729587,-0.211353
17.586207,6.666667,3.708139,-0.210138
18.620690,6.666667,3.672576,-0.208122
19.655172,6.666667,3.626294,-0.205500
20.689655,6.666667,3.573717,-0.202520
21.724138,6.666667,3.519868,-0.199468
22.758621,6.666667,3.469890,-0.196636
23.793103,6.666667,3.428560,-0.194294
24.827586,6.666667,3.399827,-0.192666
25.862069,6.666667,3.386435,-0.191907
26.896552,6.666667,3.389664,-0.192090
27.931034,6.666667,3.409205,-0.193197
28.965517,6.666667,3.443192,-0.195123
30.000000,6.666667,3.488377,-0.197684
0.000000,7.777778,3.560398,-0.201765
1.034483,7.777778,3.520520,-0.199505
2.068966,7.777778,3.484452,-0.197462
3.103448,7.777778,3.455640,-0.195829
4.137931,7.777778,3.436837,-0.194763
5.172414,7.777778,3.429839,-0.194367
6.206897,7.777778,3.435316,-0.194677
7.241379,7.777778,3.452743,-0.195665
8.275862,7.777778,3.480456,-0.197235
9.310345,7.777778,3.515807,-0.199238
10.344828,7.777778,3.555418,-0.201483
11.379310,7.777778,3.595506,-0.203755
12.413793,7.777778,3.632238,-0.205836
13.448276,7.777778,3.662107,-0.207529
14.482759,7.777778,3.682259,-0.208671
15.517241,7.777778,3.690767,-0.209153
16.551724,7.777778,3.686820,-0.208930
17.586207,7.777778,3.670794,-0.208021
18.620690,7.777778,3.644220,-0.206515
19.655172,7.777778,3.609637,-0.204556
20.689655,7.777778,3.570351,-0.202329
21.724138,7.777778,3.530113,-0.200049
22.758621,7.777778,3.492769,-0.197933
23.793103,7.777778,3.461886,-0.196183
24.827586,7.777778,3.440416,-0.194966
25.862069,7.777778,3.430409,-0.194399
26.896552,7.777778,3.432821,-0.194536
27.931034,7.777778,3.447423,-0.195363
28.965517,7.777778,3.472819,-0.196802
30.000000,7.777778,3.506583,-0.198716
0.000000,8.888889,3.560398,-0.201765
1.034483,8.888889,3.546005,-0.200950
2.068966,8.888889,3.532987,-0.200212
3.103448,8.888889,3.522588,-0.199623
4.137931,8.888889,3.515802,-0.199238
5.172414,8.888889,3.513276,-0.199095
6.206897,8.888889,3.515253,-0.199207
7.241379,8.888889,3.521543,-0.199563
8.275862,8.888889,3.531545,-0.200130
9.310345,8.888889,3.544304,-0.200853
10.344828,8.888889,3.558601,-0.201663
11.379310,8.888889,3.573069,-0.202483
12.413793,8.888889,3.586327,-0.203235
13.448276,8.888889,3.597108,-0.203846
14.482759,8.888889,3.604381,-0.204258
15.517241,8.888889,3.607452,-0.204432
16.551724,8.888889,3.606027,-0.204351
17.586207,8.888889,3.600243,-0.204023
18.620690,8.888889,3.590652,-0.203480
19.655172,8.888889,3.578170,-0.202772
20.689655,8.888889,3.563990,-0.201969
21.724138,8.888889,3.549467,-0.201146
22.758621,8.888889,3.535989,-0.200382
23.793103,8.888889,3.524843,-0.199750
24.827586,8.888889,3.517093,-0.199311
25.862069,8.888889,3.513482,-0.199107
26.896552,8.888889,3.514352,-0.199156
27.931034,8.888889,3.519623,-0.199455
28.965517,8.888889,3.528789,-0.199974
30.000000,8.888889,3.540975,-0.200665
0.000000,10.000000,3.560398,-0.201765
1.034483,10.000000,3.575819,-0.202639
2.068966,10.000000,3.589767,-0.203430
3.103448,10.000000,3.600909,-0.204061
4.137931,10.000000,3.608180,-0.204473
5.172414,10.000000,3.610887,-0.204626
6.206897,10.000000,3.608769,-0.204506
7.241379,10.000000,3.602029,-0.204125
8.275862,10.000000,3.591313,-0.203517
9.310345,10.000000,3.577642,-0.202743
10.344828,10.000000,3.562324,-0.201874
11.379310,10.000000,3.546822,-0.200996
12.413793,10.000000,3.532617,-0.200191
13.448276,10.000000,3.521066,-0.199536
14.482759,10.000000,3.513274,-0.199095
15.517241,10.000000,3.509983,-0.198908
16.551724,10.000000,3.511510,-0.198995
17.586207,10.000000,3.517707,-0.199346
18.620690,10.000000,3.527984,-0.199928
19.655172,10.000000,3.541357,-0.200686
20.689655,10.000000,3.556550,-0.201547
21.724138,10.000000,3.572110,-0.202429
22.758621,10.000000,3.586551,-0.203247
23.793103,10.000000,3.598494,-0.203924
24.827586,10.000000,3.606797,-0.204395
25.862069,10.000000,3.610666,-0.204614
26.896552,10.000000,3.609733,-0.204561
27.931034,10.000000,3.604087,-0.204241
28.965517,10.000000,3.594266,-0.203685
30.000000,10.000000,3.581209,-0.202945
